0.004480740925103373,0.00035356824659701127,0.01582954504035369,0.011575677073483398,0.0023644876491175125,0.015134194155379565,0.0016536681533547712,0.0021560381284409813,0.0023912604869292036,0.00838417566079562,0.0027063083053724705,0.002260136533899598
0.00035356824659701127,2.7899516417321288e-05,0.0012490845996004885,0.0009134185427045917,0.0001865780160408361,0.0011942155506464232,0.00013048836324351312,0.00017012959093402452,0.0001886906187285908,0.0006615821662307905,0.00021355054850875986,0.00017834383302183253
0.01582954504035369,0.0012490845996004885,0.05592255842794687,0.04089450933900349,0.008353253259828266,0.053466025382065914,0.005842072762714786,0.007616843560775389,0.008447836242661284,0.02961958490062435,0.009560836015527601,0.007984602024248295
0.011575677073483398,0.0009134185427045917,0.04089450933900349,0.02990494249708887,0.0061084865043369565,0.03909811953835112,0.004272134642441267,0.005569971919850406,0.006177652236082925,0.021659924463160146,0.006991555978781584,0.005838902783204371
0.0023644876491175125,0.0001865780160408361,0.008353253259828266,0.0061084865043369565,0.0012477404822730915,0.007986316494947954,0.0008726409291909939,0.0011377416393712888,0.0012618685127474508,0.004424330736668411,0.0014281192931523312,0.0011926743833335048
0.015134194155379565,0.0011942155506464232,0.053466025382065914,0.03909811953835112,0.007986316494947954,0.051117401465794604,0.005585445648335876,0.007282255365271806,0.008076744692495053,0.02831847330703712,0.00914085327012704,0.007633859152638689
0.0016536681533547712,0.00013048836324351312,0.005842072762714786,0.004272134642441267,0.0008726409291909939,0.005585445648335876,0.0006103049489201812,0.0007957102742643438,0.0008825217480118465,0.003094274923308593,0.000998793711254512,0.0008341289690291959
0.0021560381284409813,0.00017012959093402452,0.007616843560775389,0.005569971919850406,0.0011377416393712888,0.007282255365271806,0.0007957102742643438,0.0,0.0,0.0,0.0,0.0
0.0023912604869292036,0.0001886906187285908,0.008447836242661284,0.006177652236082925,0.0012618685127474508,0.008076744692495053,0.0008825217480118465,0.0,0.0,0.0,0.0,0.0
0.00838417566079562,0.0006615821662307905,0.02961958490062435,0.021659924463160146,0.004424330736668411,0.02831847330703712,0.003094274923308593,0.0,0.0,0.0,0.0,0.0
0.0027063083053724705,0.00021355054850875986,0.009560836015527601,0.006991555978781584,0.0014281192931523312,0.00914085327012704,0.000998793711254512,0.0,0.0,0.0,0.0,0.0
0.002260136533899598,0.00017834383302183253,0.007984602024248295,0.005838902783204371,0.0011926743833335048,0.007633859152638689,0.0008341289690291959,0.0,0.0,0.0,0.0,0.0
